canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-Thread,F16-JMeterProperty,F16-X509Certificate[],F16-AssertionResult,F16-long,F16-NA,F16-CollectionProperty,F16-void,F16-int,F16-GuiPackage,F16-boolean,F16-PasswordAuthentication,F16-String,F16-Integer,F16-ReportPage,F16-ParamMask,F16-Class<?>,F16-CookieManager,F16-List<HTTPSamplerBase>,F3-NA,F3-((ThroughputController)el).getMaxThroughput(),F3-JMeterTreeNode,F3-StringProperty,F3-CollectionProperty,F3-TextMessage,F3-TestElementProperty,F3-GenericController,F3-HashTree,F3-byte[],F3-boolean,F3-JMeterFileFilter,F3-String,F3-long,F3-InterleaveControl.IGNORE_SUB_CONTROLLERS,F3-int,F3-Node,F3-String[],F3-Date,F3-Locale,F7--,F7-++,F7-+=,F7-NA,F7-+,F12-long,F12-int,F12-Object,F12-LinkedList<LoopIterationListener>,F12-NA,F12-ThreadLocal<Long>,F12-boolean,F12-JTextField,F12-Logger,F12-String[],F12-String,F12-SamplingStatCalculator,F12-JTree,F12-double,F12-Random,F12-JTextArea,F12-JMeterEngine,F12-RemoteSampleListener,F12-Set<String>,F12-BeanInfo,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-NA,F2-Integer,F2-JTextComponent,F2-JTree,F2-InputStream,F2-DateFormat,F2-Entry<Object Object>,F2-AbstractButton,F2-JFileChooser,F2-Header,F2-ExecutorService,F2-Connection,F2-String,F2-HashTree,F2-MailerModel,F2-Long,F2-System,F2-Authorization,F2-File,F6-java.util.Random,F6-java.util.zip.GZIPInputStream,F6-java.io.ByteArrayOutputStream,F6-NA,F6-java.io.FileWriter,F6-org.apache.jmeter.config.StringProperty,F6-java.io.InputStreamReader,F6-org.apache.jmeter.protocol.http.modifier.TestElementProperty,F6-java.io.PrintWriter,F6-org.apache.jmeter.gui.action.ActionRouter,F6-java.io.File,F6-java.lang.String,F6-java.lang.StringBuilder,F6-org.apache.jmeter.protocol.http.util.CollectionProperty,F6-org.apache.jmeter.protocol.http.sampler.DefaultHttpRequestRetryHandler,F6-java.util.Date,F6-org.apache.jmeter.testelement.property.StringProperty,F6-org.apache.jmeter.config.CollectionProperty,F6-java.io.BufferedReader,F6-org.apache.jmeter.gui.ReportGuiPackage,F13-private,F13-NA,F13-public,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-cloneTree,F1-setResponseData,F1-NA,F1-setStyle,F1-setProperty,F1-trim,F1-getMailerModel,F1-getText,F1-getPropDefault,F1-getLoggerForClass,F1-addComponent,F1-getSelectedFile,F1-debug,F1-get,F1-setSelected,F1-exit,F1-getKey,F1-toString,F1-length,F1-setText,F5-java.util.AbstractMap,F5-java.util.zip.InflaterInputStream,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-java.io.OutputStreamWriter,F5-AbstractTestElement,F5-java.util.AbstractSequentialList,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-javax.swing.JToggleButton,F5-java.io.Reader,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F9-factory,F9-label,F9-data,F9-xAxisLabels,F9-startTime,F9-samplerLabel,F9-time,F9-backColor,F9-chkBox,F9-barrier,F9-NA,F9-lineColor,F9-random,F9-md5HexInput,F9-length,F10-NA,F10-true,F19-NA,F19-abstract,F19-interface,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-HashTree,F4-String[],F4-Container,F4-boolean,F4-File[],F4-Future,F4-long,F4-PreparedStatement,F4-JMeterProperty,F4-Node,F4-Object,F4-File,F4-TreePath,F4-void,F4-List,F4-StringBuilder,F4-String,F4-int,F4-JButton,F8-RespTimeGraphLineBean,F8-BarGraph,F8-RespTimeGraphChart,F8-RespTimeGraphDataBean,F8-RandomTimer,F8-NA,F8-MD5HexAssertionGUI,F8-AxisGraph,F8-LineGraph,F8-HC4TrustAllSSLSocketFactory,F8-BarrierWrapper,F11-ALWAYS_ENCODE,F11-APPLIABLE_CONFIG_CLASSES,F11-compareContent,F11-NA,F11-log,F11-firstTime,F11-ZERO,F11-LOCK,F11-maxThroughput,F11-CONDITION,F11-serialVersionUID,F11-listener,F11-TEXT_HTML,F11-COLUMN_RESOURCE_NAMES,F11-sumOfSquares,F11-CLEAR,F11-NORMAL_CHARACTER_REGEX,F11-rand,F11-CONNECTOR_PREFIX_DEFAULT,F11-loopCount,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-mkostrze@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-milamber@apache.org,F71-thads@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F74,F73,F84,F146,category
jmeter-B-254,8464,org/apache/jmeter/protocol/http/util,org/apache/jmeter/protocol/http/util/WSDLHelper.java,1639,true,19,19,819,1,16,117,5,23,0.7615384615384615,210,141,0.6714285714285714,0.5789473684210527,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,STYLE,0.005025125628140704,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,17,2,1,0.011799410029498525,0.0029498525073746312,0.0014749262536873156,-1.0,0.0,0.0,0.0725,0.30515659998359235,-1.0,0.0,0.04654895666131621,0.30515659998359235,-0.8,-1.0,9,2859,1097,7617,8,0.0,0,0,8,8,3.6259359574487203E-4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,474,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5230,14044,91,4847,open
jmeter-B-255,7508,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,1056,true,6,17,574,1,12,114,2,10,0.3709677419354839,187,208,1.1122994652406417,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,MALICIOUS_CODE,0.031825795644891124,EI_EXPOSE_REP2,18,2,1,0.028023598820058997,0.0058997050147492625,0.0014749262536873156,-1.0,0.0,0.0,0.0,0.0,-0.6923076923076923,0.0,0.0,0.0,-0.9,-1.0,26,8319,3363,13077,35,0.006092916984006093,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,8,0.0,8,0,0,0,0,8,0,0,0.0,91,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-256,7508,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,1056,true,9,17,574,1,12,114,3,10,0.45852534562211983,187,208,1.1122994652406417,0.3333333333333333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,MALICIOUS_CODE,0.031825795644891124,EI_EXPOSE_REP2,18,2,1,0.028023598820058997,0.0058997050147492625,0.0014749262536873156,-1.0,0.0,0.0,0.0,0.0,-0.6923076923076923,0.0,0.0,0.0,-0.9,-1.0,26,8319,3363,13077,35,0.006092916984006093,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,8,0.0,8,0,0,0,0,8,0,0,0.0,91,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-257,7508,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,1056,true,6,17,574,1,12,114,2,10,0.3387096774193548,187,208,1.1122994652406417,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,MALICIOUS_CODE,0.031825795644891124,EI_EXPOSE_REP2,18,2,1,0.028023598820058997,0.0058997050147492625,0.0014749262536873156,-1.0,0.0,0.0,0.0,0.0,-0.6923076923076923,0.0,0.0,0.0,-0.9,-1.0,26,8319,3363,13077,35,0.006092916984006093,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,8,0.0,8,0,0,0,0,8,0,0,0.0,91,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-258,7508,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/LogFilter.java,1056,true,9,17,574,1,12,114,3,10,0.4078341013824885,187,208,1.1122994652406417,0.3333333333333333,13,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,MALICIOUS_CODE,0.031825795644891124,EI_EXPOSE_REP2,18,2,1,0.028023598820058997,0.0058997050147492625,0.0014749262536873156,-1.0,0.0,0.0,0.0,0.0,-0.6923076923076923,0.0,0.0,0.0,-0.9,-1.0,26,8319,3363,13077,35,0.006092916984006093,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,8,0.0,8,0,0,0,0,8,0,0,0.0,91,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-259,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,6,15,574,1,8,114,1,10,0.6769911504424779,130,75,0.5769230769230769,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,STYLE,0.1457286432160804,BC_UNCONFIRMED_CAST,20,3,1,0.028023598820058997,0.008849557522123894,0.0014749262536873156,-1.0,0.056179775280898875,0.002039369543472561,0.0725,0.30515659998359235,-0.8876404494382022,0.0,0.04654895666131621,0.30515659998359235,-0.9,-1.0,12,6685,2693,11443,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-260,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,12,15,574,1,8,114,3,10,0.39823008849557523,130,75,0.5769230769230769,0.5654761904761905,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,BAD_PRACTICE,0.008375209380234505,CN_IDIOM_NO_SUPER_CALL,16,2,1,0.028023598820058997,0.008849557522123894,0.0014749262536873156,-1.0,0.0,0.0,0.15,0.21406249999999996,-1.0,0.0,0.014446227929373997,0.21406249999999996,-0.9,-1.0,15,7397,3139,12155,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-261,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,31,15,574,1,16,114,6,10,0.7389380530973452,130,75,0.5769230769230769,0.1935483870967742,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,MT_CORRECTNESS,0.005025125628140704,NO_NOTIFY_NOT_NOTIFYALL,17,3,2,0.028023598820058997,0.008849557522123894,0.0029498525073746312,-1.0,0.25,0.0234375,0.45,0.2071875,-0.5,0.0,0.014446227929373997,0.2071875,-0.9,-1.0,12,6685,2693,11443,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-262,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,6,15,574,1,12,114,2,10,0.9557522123893806,130,75,0.5769230769230769,0.6666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,MT_CORRECTNESS,0.005025125628140704,NO_NOTIFY_NOT_NOTIFYALL,17,3,1,0.028023598820058997,0.008849557522123894,0.0014749262536873156,-1.0,0.25,0.0234375,0.45,0.2071875,-0.5,0.0,0.014446227929373997,0.2071875,-0.9,-1.0,12,6685,2693,11443,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-263,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,31,15,574,1,12,114,6,10,0.7964601769911505,130,75,0.5769230769230769,0.41935483870967744,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,STYLE,0.09380234505862646,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.028023598820058997,0.008849557522123894,0.0029498525073746312,-1.0,0.018518518518518517,6.990608842460694E-4,0.0725,0.30515659998359235,-0.9629629629629629,0.0,0.04654895666131621,0.30515659998359235,-0.9,-1.0,4,3093,1235,7851,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4847,14044,91,4847,open
jmeter-B-264,4847,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SessionFilter.java,34,true,3,15,574,1,8,114,1,10,0.36283185840707965,130,75,0.5769230769230769,0.6666666666666666,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,STYLE,0.09380234505862646,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.028023598820058997,0.008849557522123894,0.0014749262536873156,-1.0,0.018518518518518517,6.990608842460694E-4,0.0725,0.30515659998359235,-0.9629629629629629,0.0,0.04654895666131621,0.30515659998359235,-0.9,-1.0,12,6685,2693,11443,35,0.007183908045977011,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,10,0.0,10,0,0,0,0,10,0,0,0.0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4847,14044,91,4847,open
jmeter-B-265,11447,org/apache/jmeter/protocol/http/util/accesslog,org/apache/jmeter/protocol/http/util/accesslog/SharedTCLogParser.java,2694,true,6,6,574,1,8,114,1,10,0.3684210526315789,60,43,0.7166666666666667,0.5833333333333334,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,BAD_PRACTICE,0.008375209380234505,CN_IDIOM_NO_SUPER_CALL,14,1,1,0.028023598820058997,0.0014749262536873156,0.0014749262536873156,-1.0,0.0,0.0,0.15,0.21406249999999996,-1.0,0.0,0.014446227929373997,0.21406249999999996,-0.9,-1.0,10,6689,2694,11447,35,0.0,0,0,35,35,0.00245626246097792,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7508,14044,91,4847,open
jmeter-B-266,10175,org/apache/jmeter/protocol/java/config,org/apache/jmeter/protocol/java/config/JavaConfig.java,2185,true,0,7,23,1,4,7,1,1,0.35833333333333334,31,77,2.4838709677419355,1.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,STYLE,0.19597989949748743,RI_REDUNDANT_INTERFACES,20,3,0,0.0014749262536873156,0.0014749262536873156,0.0,0.0,0.02586206896551724,9.689700905515413E-4,0.0725,0.30515659998359235,-0.9051724137931034,0.0,0.04654895666131621,0.30515659998359235,-1.0,-1.0,17,9002,3795,13760,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,2788,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,7544,14044,2788,7544,open
