CORRECTNESS,RV_RETURN_VALUE_IGNORED,org/apache/hadoop/hbase/ipc/PhoenixIndexRpcSchedulerTest.java,testIndexPriorityWritesToIndexHandler,52-52,[        queue.poll(20, TimeUnit.SECONDS);],,testIndexPriorityWritesToIndexHandler,58-58,[        queue.poll(20, TimeUnit.SECONDS);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/StatsCollectorIT.java,testUpdateStatsForTheTable,98-98,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/StatsCollectorIT.java,testUpdateStatsWithMultipleTables,149-149,[        conn = DriverManager.getConnection(getUrl(), props);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/StatsCollectorIT.java,testCompactUpdatesStats,264-264,[        conn.createStatement().execute("CREATE TABLE " + tableName + "(k CHAR(1) PRIMARY KEY, v INTEGER) " + HColumnDescriptor.KEEP_DELETED_CELLS + "=" + Boolean.FALSE);],,testCompactUpdatesStats,284-284,[            int rowCount = conn.createStatement().executeUpdate("UPDATE STATISTICS " + tableName);],,testCompactUpdatesStats,290-290,[        int nDeletedRows = conn.createStatement().executeUpdate("DELETE FROM " + tableName + " WHERE V < 5");],,testCompactUpdatesStats,304-304,[            int rowCount = conn.createStatement().executeUpdate("UPDATE STATISTICS " + tableName);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/StatsCollectorIT.java,testCompactUpdatesStats,265-265,[        stmt = conn.prepareStatement("UPSERT INTO " + tableName + " VALUES(?,?)");],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/StatsCollectorIT.java,upsertStmt,229-229,[        stmt = conn.prepareStatement("UPSERT INTO " + tableName + " VALUES(?,?,?)");],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/phoenix/end2end/SubqueryIT.java,testNonCorrelatedSubquery,462-462,[                rs = statement.executeQuery();],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/phoenix/end2end/SubqueryIT.java,<init>,71-71,[        this.indexDDL = indexDDL;],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/phoenix/end2end/SubqueryIT.java,<init>,72-72,[        this.plans = plans;],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/SubqueryIT.java,initTable,91-91,[            Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithDelete,788-788,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithUpsert,758-758,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithDelete,791-791,[            conn.createStatement().execute("CREATE TABLE " + tempTable ],,testSubqueryWithDelete,794-794,[            conn.createStatement().execute("UPSERT INTO " + tempTable + "(item_id, name)"],,testSubqueryWithDelete,804-804,[            conn.createStatement().execute("DELETE FROM " + tempTable + " WHERE item_id IN ("],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithUpsert,761-761,[            conn.createStatement().execute("CREATE TABLE " + tempTable ],,testSubqueryWithUpsert,764-764,[            conn.createStatement().execute("UPSERT INTO " + tempTable + "(item_id, name)"],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,initTable,94-94,[                    conn.createStatement().execute(ddl);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,testComparisonSubquery,655-655,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,testExistsSubquery,594-594,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,testExistsSubquery,614-614,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryIT.java,testInSubquery,524-524,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,testInSubquery,546-546,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,testInSubquery,566-566,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithDelete,808-808,[            statement = conn.prepareStatement(query);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/SubqueryIT.java,testSubqueryWithUpsert,769-769,[            PreparedStatement statement = conn.prepareStatement(query);],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,<init>,75-75,[        this.indexDDL = indexDDL;],,
MALICIOUS_CODE,EI_EXPOSE_REP2,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,<init>,76-76,[        this.plans = plans;],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,initTable,94-94,[            Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testSubqueryWithUpsert,875-875,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testSubqueryWithUpsert,878-878,[            conn.createStatement().execute("CREATE TABLE " + tempTable ],,testSubqueryWithUpsert,881-881,[            conn.createStatement().execute("UPSERT /*+ USE_SORT_MERGE_JOIN*/ INTO " + tempTable + "(item_id, name)"],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,initTable,97-97,[                    conn.createStatement().execute(ddl);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testComparisonSubquery,772-772,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testExistsSubquery,731-731,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testInSubquery,648-648,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,testInSubquery,686-686,[            rs = conn.createStatement().executeQuery("EXPLAIN " + query);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/SubqueryUsingSortMergeJoinIT.java,testSubqueryWithUpsert,886-886,[            PreparedStatement statement = conn.prepareStatement(query);],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testCreateTenantTableTwice,76-76,[        catch (TableAlreadyExistsException expected) {}],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testAddDropColumn,250-250,[                rs = conn.createStatement().executeQuery("select tenant_col from TENANT_TABLE");],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testAddDropColumn,207-207,[        Connection conn = DriverManager.getConnection(PHOENIX_JDBC_TENANT_SPECIFIC_URL, props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testAllowDropParentTableWithCascadeAndSingleTenantTable,365-365,[			connTenant = DriverManager.getConnection(PHOENIX_JDBC_TENANT_SPECIFIC_URL, props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testDeletionOfParentTableFailsOnTenantSpecificConnection,115-115,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/phoenix/end2end/TenantSpecificTablesDDLIT.java,testAllowDropParentTableWithCascadeAndSingleTenantTable,369-369,[	    	if (conn != null) {],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TenantSpecificViewIndexIT.java,testMultiCFViewIndex,70-70,[        Connection conn = DriverManager.getConnection(getUrl());],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TenantSpecificViewIndexIT.java,testNonPaddedTenantId,157-157,[        Connection conn = DriverManager.getConnection(getUrl());],,
CORRECTNESS,RV_RETURN_VALUE_IGNORED,org/apache/phoenix/end2end/TenantSpecificViewIndexIT.java,testMultiCFViewIndex,130-130,[            conn.createStatement().executeQuery("select * from mt_base where (pk1,pk2) IN (('a','b'),('b','b'))");],,
BAD_PRACTICE,NM_CONFUSING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimestampFilter,189-193,[        String pattern = "yy.MM.dd G HH:mm:ss z";,         String expectedString = getGMTDateFormat(pattern).format(row2Timestamp);,         String query = "select pk from " + TO_CHAR_TABLE_NAME + " WHERE to_char(col_timestamp, '" + pattern + "') = '" + expectedString + "'";,         runOneRowFilterQuery(query, 2);,     }],,testTimeStampFilter,250-254,[    	String pattern = "yyMMddHHmmssZ";,         String query = "SELECT a_id FROM " + TO_NUMBER_TABLE_NAME + " WHERE to_number(a_timestamp, '" + pattern + "') = " + row1Timestamp.getTime() ;,         int expectedId = 1;,         runOneRowQueryTest(query, expectedId);,     }],,
BAD_PRACTICE,NM_CONFUSING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimestampProjection,149-153,[        String pattern = "yyMMddHHmmssZ";,         String query = "select to_char(col_timestamp, '" + pattern + "') from " + TO_CHAR_TABLE_NAME + " WHERE pk = 2";,         String expectedString = getGMTDateFormat(pattern).format(row2Timestamp);,         runOneRowProjectionQuery(query, expectedString);,     }],,testTimeStampProjection,272-275,[        String query = "select to_number(a_timestamp) from " + TO_NUMBER_TABLE_NAME + " where a_id = 3";,         BigDecimal expectedDecimalValue = new BigDecimal(row3Timestamp.getTime());,         runOneRowQueryTest(query, expectedDecimalValue);,     }],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/ToCharFunctionIT.java,initTable,86-86,[        Connection conn = DriverManager.getConnection(url, props);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testDateFilter,176-176,[        runOneRowFilterQuery(query, 1);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testDateProjection,136-136,[        runOneRowProjectionQuery(query, expectedString);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testDecimalFilter,208-208,[        runOneRowFilterQuery(query, 2);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testDecimalProjection,168-168,[        runOneRowProjectionQuery(query, expectedString);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testIntegerFilter,200-200,[        runOneRowFilterQuery(query, 1);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testIntegerProjection,160-160,[        runOneRowProjectionQuery(query, expectedString);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimeFilter,184-184,[        runOneRowFilterQuery(query, 1);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimeProjection,144-144,[        runOneRowProjectionQuery(query, expectedString);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimestampFilter,192-192,[        runOneRowFilterQuery(query, 2);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,testTimestampProjection,152-152,[        runOneRowProjectionQuery(query, expectedString);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,runOneRowFilterQuery,216-216,[    	runOneRowQueryTest(oneRowQuery, pkValue, null);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,runOneRowProjectionQuery,212-212,[    	runOneRowQueryTest(oneRowQuery, null, projectedValue);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToCharFunctionIT.java,runOneRowQueryTest,224-224,[            PreparedStatement statement = conn.prepareStatement(oneRowQuery);],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/apache/phoenix/end2end/ToDateFunctionIT.java,callToDateFunction,56-56,[        ResultSet rs = stmt.executeQuery(String.format("SELECT %s FROM SYSTEM.CATALOG", invocation));],,callToDateFunction,57-57,[        assertTrue(rs.next());],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,org/apache/phoenix/end2end/ToDateFunctionIT.java,callToDateFunction,55-55,[        Statement stmt = conn.createStatement();],,callToDateFunction,56-56,[        ResultSet rs = stmt.executeQuery(String.format("SELECT %s FROM SYSTEM.CATALOG", invocation));],,callToDateFunction,57-57,[        assertTrue(rs.next());],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/ToDateFunctionIT.java,callToDateFunction,56-56,[        ResultSet rs = stmt.executeQuery(String.format("SELECT %s FROM SYSTEM.CATALOG", invocation));],,
STYLE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,org/apache/phoenix/end2end/ToDateFunctionIT.java,tearDown,51-51,[        conn.close();],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/ToNumberFunctionIT.java,initTable,96-96,[        Connection conn = DriverManager.getConnection(url, props);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,testDateFilter,221-221,[        runOneRowQueryTest(query, expectedId);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,testTimeFilter,230-230,[        runOneRowQueryTest(query, expectedId);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,testTimeStampFilter,253-253,[        runOneRowQueryTest(query, expectedId);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,runOneRowQueryTest,282-282,[    	runOneRowQueryTest(oneRowQuery, true, expectedIntValue, null);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,runOneRowQueryTest,278-278,[    	runOneRowQueryTest(oneRowQuery, false, null, expectedDecimalValue);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/ToNumberFunctionIT.java,runOneRowQueryTest,290-290,[            PreparedStatement statement = conn.prepareStatement(oneRowQuery);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/TopNIT.java,testTopNDelete,124-124,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertBigValuesIT.java,testBigIntKV,296-296,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertBigValuesIT.java,testBigIntPK,130-130,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertBigValuesIT.java,testIntegerKV,213-213,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertBigValuesIT.java,testIntegerPK,44-44,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectAutoCommitIT.java,testUpsertSelectDoesntSeeUpsertedData,146-146,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelect,91-91,[            Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelect,99-99,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelect,121-121,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelect,163-163,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectEmptyPKColumn,209-209,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectEmptyPKColumn,222-222,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectEmptyPKColumn,255-255,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectEmptyPKColumn,268-268,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectEmptyPKColumn,301-301,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectEmptyPKColumn,312-312,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectForAgg,385-385,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectForAgg,424-424,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectLongToInt,460-460,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectLongToInt,469-469,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectLongToInt,478-478,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectOnDescToAsc,560-560,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectOnDescToAsc,569-569,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectOnDescToAsc,579-579,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectRowKeyMutationOnSplitedTable,600-600,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRowKeyMutationOnSplitedTable,611-611,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRowKeyMutationOnSplitedTable,623-623,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectRunOnServer,497-497,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRunOnServer,506-506,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRunOnServer,516-516,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRunOnServer,525-525,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRunOnServer,534-534,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectRunOnServer,543-543,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectWithLimit,641-641,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithLimit,653-653,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithLimit,675-675,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithLimit,681-681,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectWithSequence,709-709,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithSequence,728-728,[        conn = DriverManager.getConnection(getUrl(), props);],,
BAD_PRACTICE,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelectWithSequenceAndOrderByWithSalting,754-754,[        Connection conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithSequenceAndOrderByWithSalting,767-767,[        conn = DriverManager.getConnection(getUrl(), props);],,testUpsertSelectWithSequenceAndOrderByWithSalting,782-782,[        conn = DriverManager.getConnection(getUrl(), props);],,
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelect,92-92,[            conn.createStatement().execute("CREATE INDEX IF NOT EXISTS " + indexName + " ON " + TestUtil.ATABLE_NAME + "(a_string)" );],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/phoenix/end2end/UpsertSelectIT.java,testUpsertSelect,104-104,[            upsertStmt = conn.prepareStatement("EXPLAIN " + upsert);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testBatchedUpsert,442-442,[            closeStmtAndConn(pstmt, conn);],,testBatchedUpsert,436-436,[        PreparedStatement pstmt = null;],,testBatchedUpsert,438-438,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testBatchedUpsert,442-442,[            closeStmtAndConn(pstmt, conn);],,testBatchedUpsert,435-435,[        Connection conn = null;],,testBatchedUpsert,438-438,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testTimestampAddSubtractArithmetic,304-304,[            closeStmtAndConn(stmt, conn);],,testTimestampAddSubtractArithmetic,298-298,[        PreparedStatement stmt = null;],,testTimestampAddSubtractArithmetic,300-300,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testTimestampAddSubtractArithmetic,304-304,[            closeStmtAndConn(stmt, conn);],,testTimestampAddSubtractArithmetic,297-297,[        Connection conn = null;],,testTimestampAddSubtractArithmetic,300-300,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testTimestampSerializedAndDeserializedCorrectly,263-263,[            closeStmtAndConn(stmt, conn);],,testTimestampSerializedAndDeserializedCorrectly,257-257,[        PreparedStatement stmt = null;],,testTimestampSerializedAndDeserializedCorrectly,259-259,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testTimestampSerializedAndDeserializedCorrectly,263-263,[            closeStmtAndConn(stmt, conn);],,testTimestampSerializedAndDeserializedCorrectly,256-256,[        Connection conn = null;],,testTimestampSerializedAndDeserializedCorrectly,259-259,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testUpsertDateIntoDescUnsignedDate,539-539,[            closeStmtAndConn(stmt, conn);],,testUpsertDateIntoDescUnsignedDate,533-533,[        PreparedStatement stmt = null;],,testUpsertDateIntoDescUnsignedDate,535-535,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testUpsertDateIntoDescUnsignedDate,539-539,[            closeStmtAndConn(stmt, conn);],,testUpsertDateIntoDescUnsignedDate,532-532,[        Connection conn = null;],,testUpsertDateIntoDescUnsignedDate,535-535,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testUpsertIntoFloat,402-402,[            closeStmtAndConn(stmt, conn);],,testUpsertIntoFloat,396-396,[        PreparedStatement stmt = null;],,testUpsertIntoFloat,398-398,[            conn = DriverManager.getConnection(getUrl(), props);],,
CORRECTNESS,NP_NULL_PARAM_DEREF,org/apache/phoenix/end2end/UpsertValuesIT.java,testUpsertIntoFloat,402-402,[            closeStmtAndConn(stmt, conn);],,testUpsertIntoFloat,395-395,[        Connection conn = null;],,testUpsertIntoFloat,398-398,[            conn = DriverManager.getConnection(getUrl(), props);],,
