canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-float,F16-String[],F16-SolrInputField,F16-char[],F16-long,F16-Object,F16-NA,F16-void,F16-int,F16-double,F16-Query,F16-Header,F16-boolean,F16-Collection<ContentStream>,F16-String,F16-SolrIndexSearcher,F16-DocIdSet,F16-TermRangeFilter,F16-NamedList,F16-BytesRef,F3-NA,F3-CharSequence,F3-int[],F3-Class,F3-FieldInfo,F3-Among[],F3-byte[],F3-boolean,F3-FileInputStream,F3-char,F3-Bits,F3-String,F3-long,F3-CharStream,F3-int,F3-char[],F3-getBoost(),F3-StandardTermState,F3-OutputStream,F3-Locale,F7-|,F7--,F7-^,F7-/,F7--=,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-+,F7-^=,F12-long,F12-int,F12-BytesRef,F12-SpanQuery,F12-NA,F12-boolean,F12-Double,F12-NamedList,F12-String,F12-Scorer,F12-List<String>,F12-byte,F12-Map<String FieldsProducer>,F12-Token,F12-CharTermAttribute,F12-float,F12-ValueSource,F12-IndexInput,F12-List<AnalysisPhase>,F12-SolrParams,F17-abstract,F17-final-final-final,F17-static,F17-final,F17-NA,F2-StringBuilder,F2-HungarianStemmer,F2-Class,F2-StandardSyntaxParser,F2-UAX29URLEmailTokenizerImpl,F2-NA,F2-QueryParserTokenManager,F2-Map<String String>,F2-Integer,F2-QueryParser,F2-Object,F2-String,F2-PorterStemmer,F2-Trie,F2-Pattern,F2-Element,F2-Float,F2-KpStemmer,F2-File,F2-HTMLStripCharFilter,F6-NA,F6-org.apache.lucene.queryparser.surround.parser.Token,F6-java.util.HashSet<java.lang.String>,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-org.apache.lucene.codecs.lucene41.Lucene41PostingsReader.BlockDocsAndPositionsEnum,F6-org.egothor.stemmer.Trie.StrEnum,F6-org.apache.lucene.search.suggest.analyzing.BytesRef,F6-org.apache.solr.parser.Token,F6-org.apache.lucene.queryparser.flexible.standard.parser.Token,F6-java.util.ArrayList<java.lang.String>,F6-java.lang.Character,F6-java.lang.Integer,F6-org.apache.solr.handler.dataimport.VariableResolver,F6-java.io.File,F6-java.util.ArrayList<java.lang.Integer>,F6-java.util.HashMap<java.lang.String org.apache.solr.client.solrj.response.FieldAnalysisResponse.Analysis>,F6-org.apache.solr.client.solrj.impl.ZkStateReader,F6-java.util.Date,F6-org.apache.solr.client.solrj.impl.BasicHeader,F13-private,F13-NA,F13-protected,F13-public,F18-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-size,F1-delete,F1-NA,F1-jj_ntk,F1-add,F1-r_mark_regions,F1-close,F1-getClass,F1-clone,F1-jj_consume_token,F1-find_among_b,F1-get,F1-readChar,F1-equals,F1-slice_from,F1-zzUnpackTrans,F1-getBoost,F1-getName,F1-toString,F1-length,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractSequentialList,F5-java.util.Hashtable,F5-java.io.InputStream,F5-DocsAndPositionsEnum,F5-java.io.FilterInputStream,F5-java.lang.Number,F5-CharacterIterator,F5-java.util.AbstractList,F5-java.io.Reader,F5-java.lang.RuntimeException,F5-DocsEnum,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.util.AbstractSet,F5-java.lang.Exception,F5-java.util.HashMap,F5-NamedList,F9-flags,F9-functions,F9-lo,F9-dateFormat,F9-scorer,F9-field,F9-indexedField,F9-hi,F9-theScore,F9-min,F9-subStats,F9-fullFlush,F9-buf,F9-fieldNames,F9-source,F9-NA,F9-numPending,F9-normalCompletion,F9-sources,F9-lowHitCount,F10-NA,F10-true,F19-NA,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-boolean,F4-File[],F4-long,F4-QueryNode,F4-char,F4-float,F4-Token,F4-Object,F4-SrndQuery,F4-void,F4-List,F4-StringBuilder,F4-T,F4-int,F4-String,F4-Class,F4-Row,F4-DocsEnum,F8-DocumentsWriterFlushControl,F8-FSTCompletionLookup,F8-TernaryTree,F8-DateFormatCacheKey,F8-MultiFunction,F8-ClusterStateUpdater,F8-MultiStats,F8-InputWindowToken,F8-MoreLikeThis,F8-ScaleFloatFunction,F8-CompoundWordTokenFilterBase,F8-Correction,F8-CombineSuggestionWrapper,F8-CharVector,F8-TypePromoter,F8-OpenStringBuilder,F8-NA,F8-ElevationObj,F8-JavaUtilRegexMatcher,F8-SloppyPhraseScorer,F11-scorer,F11-timestamp,F11-NA,F11-params,F11-comparator,F11-failedPings,F11-field,F11-b,F11-showMatch,F11-start,F11-token,F11-numTerms,F11-baseParser,F11-deleteById,F11-vs,F11-_name,F11-clauses,F11-query,F11-state,F11-queryPhases,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-ryan@apache.org,F71-chrism@apache.org,F71-mvg@apache.org,F71-shalin@apache.org,F71-koji@apache.org,F71-rmuir@apache.org,F71-simonw@apache.org,F71-sarowe@apache.org,F71-gsingers@apache.org,F71-hossman@apache.org,F71-ehatcher@apache.org,F71-buschmi@apache.org,F71-siren@apache.org,F71-markrmiller@apache.org,F71-noble@apache.org,F71-yonik@apache.org,F71-mikemccand@apache.org,F71-shaie@apache.org,F71-erick@apache.org,F71-uschindler@apache.org,F74,F73,F84,F146,category
lucene-solr-B-860,14304,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/LMJelinekMercerSimilarity.java,328,true,3,6,1114,1,0,218,1,56,0.6835443037974683,37,32,0.8648648648648649,1.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,3.7243947858472997E-4,3.7243947858472997E-4,-1.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,-1.0,5,4721,477,15439,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,open
lucene-solr-B-861,15439,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/MultiSimilarity.java,477,true,7,5,1114,4,6,218,2,56,0.39263803680981596,115,25,0.21739130434782608,0.5714285714285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,0.0011173184357541898,3.7243947858472997E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.3333333333333333,5,3610,333,14328,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,976,205,10803,close
lucene-solr-B-862,15439,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/MultiSimilarity.java,477,true,7,5,1114,4,6,218,2,56,0.44785276073619634,115,25,0.21739130434782608,0.5714285714285714,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,0.0011173184357541898,3.7243947858472997E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.3333333333333333,5,3610,333,14328,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,976,205,10803,close
lucene-solr-B-863,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,4,6,1114,2,4,218,1,56,0.6704545454545454,44,31,0.7045454545454546,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,2,0.00782122905027933,0.0022346368715083797,7.448789571694599E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-864,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,4,6,1114,2,4,218,1,56,0.7386363636363636,44,31,0.7045454545454546,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,2,0.00782122905027933,0.0022346368715083797,7.448789571694599E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-865,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,4,6,1114,2,4,218,1,56,0.6818181818181818,44,31,0.7045454545454546,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.08616692426584235,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00782122905027933,0.0022346368715083797,7.448789571694599E-4,0.0,0.17058823529411765,0.003627894596752728,0.18897108271687962,0.40709640431417426,-0.38529411764705884,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-866,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,4,6,1114,2,4,218,1,56,0.75,44,31,0.7045454545454546,0.75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.08616692426584235,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.00782122905027933,0.0022346368715083797,7.448789571694599E-4,0.0,0.17058823529411765,0.003627894596752728,0.18897108271687962,0.40709640431417426,-0.38529411764705884,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-867,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,0,6,1114,2,0,218,1,56,0.9090909090909091,44,31,0.7045454545454546,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.08616692426584235,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00782122905027933,0.0022346368715083797,3.7243947858472997E-4,0.0,0.17058823529411765,0.003627894596752728,0.18897108271687962,0.40709640431417426,-0.38529411764705884,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-868,14312,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/PerFieldSimilarityWrapper.java,329,true,0,6,1114,2,0,218,1,56,0.9659090909090909,44,31,0.7045454545454546,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,STYLE,0.08616692426584235,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.00782122905027933,0.0022346368715083797,3.7243947858472997E-4,0.0,0.17058823529411765,0.003627894596752728,0.18897108271687962,0.40709640431417426,-0.38529411764705884,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,0.0,4,3594,329,14312,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-869,15439,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/SimilarityBase.java,477,true,15,16,1114,3,6,218,4,56,0.5936599423631124,172,132,0.7674418604651163,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,7.448789571694599E-4,3.7243947858472997E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,1.0,5,3610,333,14328,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-870,15439,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/SimilarityBase.java,477,true,15,16,1114,3,6,218,4,56,0.6455331412103746,172,132,0.7674418604651163,0.8,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,7.448789571694599E-4,3.7243947858472997E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,1.0,5,3610,333,14328,91,0.0,1,1,90,93,0.004198704349101885,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,988,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11586,26424,205,10803,close
lucene-solr-B-871,14404,org/apache/lucene/search/similarities,org/apache/lucene/search/similarities/TFIDFSimilarity.java,336,true,4,18,1114,4,4,218,1,56,0.8216216216216217,198,671,3.388888888888889,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2,STYLE,0.02820710973724884,BC_UNCONFIRMED_CAST,20,3,1,0.00782122905027933,7.448789571694599E-4,3.7243947858472997E-4,0.0,0.22772277227722773,0.004509361827271837,0.18897108271687962,0.40709640431417426,-0.1782178217821782,0.0,0.08385556550283498,0.40709640431417426,-0.06666666666666667,1.0,12,3610,333,14328,91,0.11897590361445783,1,1,90,93,0.004198704349101885,0,0,0,0,1,0,77,0.0,79,0,1,0,0,76,0,0,0.0,336,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,10934,5421,205,10803,close
