warning id,project,bug_pattern,commit,last_commit_checked,?,bug pattern category,package,class,field,method,type,expr,idents,start_line,end_line,label (automatically determined),commit url,"commit url (of the version compared to, if closed)",code (if open),label
1740,lucene-solr,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,A,last,null,STYLE,org.apache.lucene.codecs,org.apache.lucene.codecs.FixedGapTermsIndexReader,null,<init>,null,indexDivisor,"indexDivisor,indexInterval,totalIndexInterval",92,92,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//lucene/src/java/org/apache/lucene/codecs/FixedGapTermsIndexReader.java#L92,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/src/java/org/apache/lucene/codecs/FixedGapTermsIndexReader.java,,unknown
1996,lucene-solr,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,A,last,null,STYLE,org.apache.lucene.search.suggest.fst,org.apache.lucene.search.suggest.fst.Sort$BufferSize,null,megabytes,null,BufferSize,"BufferSize,MB,mb",63,63,close,https://github.com/apache/lucene-solr/tree/c0600cc6dc84d20ab47cc321cd0e893a11c0f303//modules/suggest/src/java/org/apache/lucene/search/suggest/fst/Sort.java#L63,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//modules/suggest/src/java/org/apache/lucene/search/suggest/fst/Sort.java,,unknown
2032,lucene-solr,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,B,last,null,STYLE,org.apache.solr.schema,org.apache.solr.schema.OpenExchangeRatesOrgProvider,null,getExchangeRate,null,System,"System,rates,refreshInterval,currentTimeMillis,getTimestamp",77,77,close,https://github.com/apache/lucene-solr/tree/9e82c2409d62e7be04dc4fae7c45c3712be639a2//solr/core/src/java/org/apache/solr/schema/OpenExchangeRatesOrgProvider.java#L77,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/schema/OpenExchangeRatesOrgProvider.java,,close
2043,lucene-solr,ICAST_IDIV_CAST_TO_DOUBLE,B,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.TieredMergePolicy,null,getMaxCFSSegmentSizeMB,null,maxCFSSegmentSize,maxCFSSegmentSize,710,710,close,https://github.com/apache/lucene-solr/tree/9e82c2409d62e7be04dc4fae7c45c3712be639a2//lucene/core/src/java/org/apache/lucene/index/TieredMergePolicy.java#L710,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/core/src/java/org/apache/lucene/index/TieredMergePolicy.java,,open
2239,lucene-solr,ICAST_IDIV_CAST_TO_DOUBLE,B,last,null,STYLE,org.apache.lucene.index,org.apache.lucene.index.LogMergePolicy,null,getMaxCFSSegmentSizeMB,null,maxCFSSegmentSize,maxCFSSegmentSize,744,744,close,https://github.com/apache/lucene-solr/tree/9e82c2409d62e7be04dc4fae7c45c3712be639a2//lucene/core/src/java/org/apache/lucene/index/LogMergePolicy.java#L744,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/core/src/java/org/apache/lucene/index/LogMergePolicy.java,,open
1807,lucene-solr,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,C,last,null,STYLE,org.apache.lucene.codecs.simpletext,org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader$4,null,get,null,field,"field,field,field,in,index,dataStartFilePointer,length,maxLength,pattern,seek",255,255,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesReader.java#L255,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesReader.java,,unknown
2594,lucene-solr,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,C,last,null,STYLE,org.apache.lucene.codecs.simpletext,org.apache.lucene.codecs.simpletext.SimpleTextDocValuesReader$6,null,setDocument,null,docID,"docID,field,field,field,field,field,in,dataStartFilePointer,length,length,maxLength,numValues,ordPattern,pattern,seek",382,382,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesReader.java#L382,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//lucene/codecs/src/java/org/apache/lucene/codecs/simpletext/SimpleTextDocValuesReader.java,,unknown
2721,lucene-solr,BC_IMPOSSIBLE_CAST,C,last,null,CORRECTNESS,org.apache.solr.analytics.util.valuesource,org.apache.solr.analytics.util.valuesource.ConstDoubleSource,null,equals,apache,o,o,72,72,close,https://github.com/apache/lucene-solr/tree/43535fecb8455b3f9364f447e129ae05f79697e2//solr/core/src/java/org/apache/solr/analytics/util/valuesource/ConstDoubleSource.java#L72,https://github.com/apache/lucene-solr/tree/3291ef884d26e3f8cb43707f2acdf674f3e51c01//solr/core/src/java/org/apache/solr/analytics/util/valuesource/ConstDoubleSource.java,,unknown
1378,tomcat,BC_UNCONFIRMED_CAST,C,last,null,STYLE,org.apache.tomcat.util.net.jsse,org.apache.tomcat.util.net.jsse.JSSEImplementation,null,getSSLSupport,net,JSSESupport,"JSSESupport,s",52,52,close,https://github.com/apache/tomcat/tree/411e4cc9b12bb4fd5aadfbb585db9b40afc90d3d//java/org/apache/tomcat/util/net/jsse/JSSEImplementation.java#L52,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/tomcat/util/net/jsse/JSSEImplementation.java,,unknown
1689,tomcat,ICAST_INT_2_LONG_AS_INSTANT,A,last,null,CORRECTNESS,org.apache.catalina.manager,org.apache.catalina.manager.HTMLManagerServlet$4,null,getComparableObject,null,Date,"Date,session,getMaxInactiveInterval",1111,1111,close,https://github.com/apache/tomcat/tree/3787242a83ee5555c79fd2e4c6b6952e9195ed8b//java/org/apache/catalina/manager/HTMLManagerServlet.java#L1111,https://github.com/apache/tomcat/tree/2b5ab0627098a0b6654afebb914d7c25fd98638d//java/org/apache/catalina/manager/HTMLManagerServlet.java,,close
