F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-ArrayList<String>,F16-EventRecord,F16-WritableComparator,F16-char[],F16-Principal,F16-long,F16-Object,F16-NA,F16-void,F16-int,F16-String,F16-InputStream,F16-Integer,F16-Groups,F3-NA,F3-LT_TKN,F3-Align.format(rawSize rawSizeWidth Align.CENTER),F3-InputStream,F3-Align.format(blkLen blkLenWidth Align.CENTER),F3-InputStreamReader,F3-byte[],F3-FileInputStream,F3-Configuration,F3-String,F3-long,F3-int,F3-SimpleCharStream,F3-Align.format(offset offsetWidth Align.CENTER),F3-IDENT_TKN,F3-Float,F3-Writable,F3-Path,F3-Class<>,F3-RECORD_TKN,F7--,F7-^,F7-++,F7-%,F7-+=,F7-&,F7-NA,F7-+,F12-int,F12-FileOutputStream,F12-NA,F12-RawComparator,F17-static,F17-final,F17-NA,F17-final-final,F2-HashMap<String String>,F2-Writer,F2-NA,F2-RawLocalFileSystem,F2-ArrayList<String>,F2-Integer,F2-SimpleCharStream,F2-InputStream,F2-Properties,F2-PrintStream,F2-String,F2-AvroRpcEngine,F2-DataOutputStream,F2-RccTokenManager,F2-ByteBuffer,F2-Rcc,F2-BufferedReader,F2-Configuration,F2-MetricsRecordImpl,F2-File,F6-java.io.ByteArrayOutputStream,F6-org.apache.hadoop.record.compiler.generated.JField,F6-NA,F6-java.util.zip.ZipOutputStream,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileInputStream,F6-SequenceFile.Reader,F6-java.lang.Float,F6-java.util.ArrayList<org.apache.hadoop.record.compiler.generated.JRecord>,F6-org.apache.hadoop.record.compiler.generated.Token,F6-java.util.ArrayList<java.lang.String>,F6-java.io.File,F6-java.lang.String,F6-java.util.jar.JarFile,F6-org.apache.hadoop.record.compiler.generated.JVector,F6-java.lang.ClassCastException,F6-java.io.DataOutputStream,F6-java.util.Date,F6-java.io.BufferedReader,F13-private,F13-NA,F13-public,F18-NA,F18-public,F14-NA,F1-ReInit,F1-pathToFile,F1-NA,F1-printf,F1-close,F1-jjCheckNAdd,F1-jj_consume_token,F1-readLine,F1-next,F1-write,F1-get,F1-readChar,F1-Type,F1-listFiles,F1-toLowerCase,F1-equals,F1-getAbsolutePath,F1-or,F1-load,F1-valueOf,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.OutputStreamWriter,F5-java.util.zip.ZipFile,F5-java.io.FilterOutputStream,F5-Transceiver,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.FileInputStream,F5-java.io.OutputStream,F5-java.util.zip.DeflaterOutputStream,F9-names,F9-NA,F9-out,F9-fis,F9-tx,F9-value,F9-hosts,F9-bytes,F9-fos,F9-requestor,F9-topologyPaths,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Integer,F4-String[],F4-SpecificRequestor,F4-File[],F4-long,F4-PrintStream,F4-Set,F4-Entry<String String>,F4-Token,F4-ArrayList<JRecord>,F4-File,F4-void,F4-JRecord,F4-StringBuilder,F4-Matcher,F4-String,F4-int,F4-JType,F4-byte,F8-Connection,F8-LocalFSFileInputStream,F8-NA,F8-Buffer,F8-BlockLocation,F8-FloatWritable,F8-LocalFSFileOutputStream,F8-Invoker,F11-cmp,F11-NA,F11-kind,F11-fos,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-cos@apache.org,F71-eli@apache.org,F71-amareshwari@apache.org,F71-sradia@apache.org,F71-stevel@apache.org,F71-jghoman@apache.org,F71-yhemanth@apache.org,F71-sharad@apache.org,F71-szetszwo@apache.org,F71-ddas@apache.org,F71-cdouglas@apache.org,F71-mahadev@apache.org,F71-omalley@apache.org,F71-suresh@apache.org,F71-hairong@apache.org,F71-tomwhite@apache.org,F71-cutting@apache.org,F71-acmurthy@apache.org,F71-boryas@apache.org,F71-shv@apache.org,F74,F73,F84,F146,category
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,80,30,1497,1,7,108,3,7,0.32320441988950277,490,21,0.04285714285714286,0.3375,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.01507537688442211,DM_EXIT,16,2,6,0.17359413202933985,0.05867970660146699,0.014669926650366748,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,86,30,1497,1,8,108,25,7,0.6390423572744015,490,21,0.04285714285714286,0.8604651162790697,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.01507537688442211,DM_EXIT,16,2,2,0.17359413202933985,0.05867970660146699,0.004889975550122249,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,10,30,1497,1,4,108,2,7,0.5303867403314917,490,21,0.04285714285714286,0.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,40,30,1497,1,5,108,2,7,0.283609576427256,490,21,0.04285714285714286,0.5675925925925925,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,6,0.17359413202933985,0.05867970660146699,0.014669926650366748,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,36,30,1497,1,6,108,7,7,0.2136279926335175,490,21,0.04285714285714286,0.5525252525252525,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,14,30,1497,1,4,108,2,7,0.6666666666666666,490,21,0.04285714285714286,0.4642857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,14,30,1497,1,4,108,2,7,0.35174953959484345,490,21,0.04285714285714286,0.4642857142857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,2,0.17359413202933985,0.05867970660146699,0.004889975550122249,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,23,30,1497,1,5,108,4,7,0.3720073664825046,490,21,0.04285714285714286,0.5507246376811594,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,2,0.17359413202933985,0.05867970660146699,0.004889975550122249,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,3,30,1497,1,3,108,1,7,0.7624309392265194,490,21,0.04285714285714286,0.8333333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,4,0.17359413202933985,0.05867970660146699,0.009779951100244499,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,13,30,1497,1,3,108,2,7,0.7679558011049724,490,21,0.04285714285714286,0.7115384615384616,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,4,0.17359413202933985,0.05867970660146699,0.009779951100244499,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,8,30,1497,1,3,108,2,7,0.8011049723756906,490,21,0.04285714285714286,0.625,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,4,0.17359413202933985,0.05867970660146699,0.009779951100244499,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,7,30,1497,1,3,108,2,7,0.8324125230202578,490,21,0.04285714285714286,0.6428571428571429,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,4,0.17359413202933985,0.05867970660146699,0.009779951100244499,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,41,30,1497,1,5,108,14,7,0.4530386740331492,490,21,0.04285714285714286,0.547842401500938,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,20,30,1497,1,5,108,4,7,0.4143646408839779,490,21,0.04285714285714286,0.5789473684210527,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,86,30,1497,1,5,108,25,7,0.5488029465930019,490,21,0.04285714285714286,0.5141557128412538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,2,0.17359413202933985,0.05867970660146699,0.004889975550122249,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
23664,org/apache/hadoop/record/compiler/generated,org/apache/hadoop/record/compiler/generated/Rcc.java,89,true,11,30,1497,1,4,108,2,7,0.6887661141804788,490,21,0.04285714285714286,0.4090909090909091,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,71,24,BAD_PRACTICE,0.09045226130653267,NM_METHOD_NAMING_CONVENTION,19,3,1,0.17359413202933985,0.05867970660146699,0.0024449877750611247,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2,448,477,24039,28,6.640106241699867E-4,0,0,28,28,6.593690607498347E-4,0,0,0,0,0,0,4,0.0,4,0,0,0,0,4,0,0,0.0,76,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,23664,24039,76,23664,close
