F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-Set<Class<?>>,F16-String,F16-Map<String Object>,F16-K,F16-Object,F16-NA,F16-void,F16-MappedClass,F16-int,F3-NA,F3-A,F3-ContainsPic,F3-Class,F3-E,F3-ContainsPicKey,F3-List,F3-MappedClass,F3-null,F3-boolean,F3-Object,F3-ent.myLongId,F3-operator.val(),F3-String,F3-value,F3-int,F3-String[],F3-Rectangle,F3-ArrayList,F3-Pic,F7--,F7-%,F7-&,F7-NA,F7-+,F12-Logr,F12-FilterOperator,F12-ExecutorService,F12-Object,F12-NA,F12-K,F12-EntityCache,F12-boolean,F12-ObjectId,F12-ConstraintViolation,F12-String,F12-List<EmbedWithRef>,F17-static-final,F17-final,F17-static,F17-NA,F2-Iterable<T>,F2-MappedClass,F2-Class,F2-NA,F2-Map<String Object>,F2-Runtime,F2-URL,F2-QueryImpl<T>,F2-Arrays,F2-Executors,F2-Object,F2-String,F2-IterableConverter,F2-Class<>,F2-System,F2-E1,F2-E2,F6-java.util.HashMap<java.lang.String java.util.List<com.google.code.morphia.DBRef>>,F6-com.google.code.morphia.mapping.AnonymousClass.E,F6-NA,F6-com.google.code.morphia.mapping.CompoundId.E,F6-com.google.code.morphia.TestMapper.HoldsMultipleA,F6-com.google.code.morphia.mapping.AnonymousClass.CId,F6-java.util.ArrayList<java.lang.Long>,F6-com.google.code.morphia.ext.guice.GuiceTest.Bar,F6-java.io.PrintStream,F6-java.lang.IllegalStateException,F6-java.util.ArrayList<T>,F6-com.google.code.morphia.mapping.validation.classrules.ConstraintViolation,F6-com.google.code.morphia.mapping.lazy.ObjectId,F6-java.lang.String,F6-com.google.code.morphia.ObjectId,F6-com.google.code.morphia.mapping.ReferencesWIgnoreMissingTests.StringHolder,F6-java.util.concurrent.CopyOnWriteArraySet<com.google.code.morphia.mapping.MappedClass>,F6-com.google.code.morphia.validation.TestMorphiaValidation.E,F6-com.google.code.morphia.mapping.CompoundId.CId,F6-com.google.code.morphia.Rectangle,F13-private,F13-NA,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-NA,F14-final,F1-map,F1-NA,F1-add,F1-getClass,F1-replaceAll,F1-startsWith,F1-iterator,F1-assertEquals,F1-get,F1-hasNoneOf,F1-equals,F1-getFile,F1-isAnnotationPresent,F1-hasThisElement,F1-hasAllOf,F1-setName,F1-toString,F1-save,F1-assertTrue,F1-foo,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.io.FilterOutputStream,F5-java.util.AbstractSet,F9-foo,F9-startDate,F9-name,F9-js,F9-NA,F9-joinMethod,F9-string,F9-v,F9-ds,F9-children,F9-type,F9-baos,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-boolean,F4-Collection<?>,F4-Query,F4-byte[],F4-Object,F4-void,F4-T[],F4-String,F4-int,F4-Class,F4-Iterator,F8-CriteriaContainerImpl,F8-TestSLF4JLogrTest,F8-QueryImpl<T>,F8-Foo,F8-MyList<E>,F8-WhereCriteria,F8-LogLine,F8-NA,F8-E,F8-PhoneNumber,F8-Hotel,F11-foo,F11-validateName,F11-NA,F11-log,F11-executorService,F11-field,F11-string,F11-operator,F11-k,F11-cache,F11-value,F11-id,F11-v,F11-embedWithRef,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-us@thomas-daily.de,F71-scotthernandez@gmail.com,F71-oli.gauti@gmail.com,F74,F73,F84,F146,category
2209,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedClass.java,891,true,39,32,1937,2,0,203,21,97,0.35462555066079293,321,64,0.19937694704049844,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,MALICIOUS_CODE,0.018726591760299626,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.1527777777777778,0.020833333333333332,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,37,427,891,2209,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,1,1812,2264,6,1786,close
2209,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedClass.java,891,true,5,32,1937,2,0,203,4,97,0.6409691629955947,321,64,0.19937694704049844,1.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,BAD_PRACTICE,0.003745318352059925,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,14,1,2,0.1527777777777778,0.020833333333333332,0.006944444444444444,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,16,255,750,2037,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,0,1,0,1812,2264,6,1786,close
2209,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedClass.java,891,true,5,32,1937,2,0,203,4,97,0.6409691629955947,321,64,0.19937694704049844,1.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,BAD_PRACTICE,0.011235955056179775,HE_EQUALS_USE_HASHCODE,14,1,2,0.1527777777777778,0.020833333333333332,0.006944444444444444,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,37,427,891,2209,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,1,1812,2264,6,1786,close
2209,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedClass.java,891,true,0,32,1937,2,0,203,1,97,0.15418502202643172,321,64,0.19937694704049844,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,MALICIOUS_CODE,0.00749063670411985,MS_SHOULD_BE_FINAL,16,1,0,0.1527777777777778,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,10,198,691,1980,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,0,1,0,1812,2264,6,1786,close
2209,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedClass.java,891,true,7,32,1937,2,0,203,3,97,0.2841409691629956,321,64,0.19937694704049844,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,6,STYLE,0.026217228464419477,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,20,3,1,0.1527777777777778,0.020833333333333332,0.003472222222222222,0.0,0.16666666666666666,0.010683760683760684,0.06666666666666667,0.04111111111111112,-0.6666666666666666,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,1,38,366,1820,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,0,1,0,1812,2264,6,1786,close
2208,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedField.java,887,true,6,36,1937,1,0,203,1,97,0.15982721382289417,354,47,0.1327683615819209,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4,MALICIOUS_CODE,0.018726591760299626,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.1527777777777778,0.013888888888888888,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,38,426,887,2208,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,0,1812,2264,6,1786,close
2208,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedField.java,887,true,9,36,1937,1,0,203,1,97,0.9136069114470843,354,47,0.1327683615819209,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4,MALICIOUS_CODE,0.018726591760299626,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.1527777777777778,0.013888888888888888,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,37,425,887,2207,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,0,1812,2264,6,1786,close
2208,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedField.java,887,true,9,36,1937,1,0,203,1,97,0.9352051835853131,354,47,0.1327683615819209,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4,MALICIOUS_CODE,0.018726591760299626,DP_DO_INSIDE_DO_PRIVILEGED,20,3,1,0.1527777777777778,0.013888888888888888,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,37,425,887,2207,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,0,1812,2264,6,1786,close
2208,com/google/code/morphia/mapping,com/google/code/morphia/mapping/MappedField.java,887,true,0,36,1937,1,0,203,1,97,0.09503239740820735,354,47,0.1327683615819209,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,4,MALICIOUS_CODE,0.00749063670411985,MS_SHOULD_BE_FINAL,16,1,0,0.1527777777777778,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,14,198,691,1980,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,32,1,1,0,1812,2264,6,1786,close
1973,com/google/code/morphia/mapping,com/google/code/morphia/mapping/Mapper.java,681,true,26,38,1937,1,0,203,7,97,0.33553500660501984,528,122,0.23106060606060605,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,5,STYLE,0.02247191011235955,BC_UNCONFIRMED_CAST,20,3,2,0.1527777777777778,0.017361111111111112,0.006944444444444444,-1.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,56,382,849,2164,107,0.0,0,1,106,108,0.03784544120678575,4,3,0,7,0,1,0,0.20588235294117646,0,163,0,4,1,0,168,159,0.06737521495996121,22,1,1,0,1802,2264,6,1786,close
1973,com/google/code/morphia/mapping,com/google/code/morphia/mapping/Mapper.java,681,true,16,38,1937,1,0,203,12,97,0.9775429326287979,528,122,0.23106060606060605,1.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,5,I18N,0.0149812734082397,DM_CONVERT_CASE,20,3,1,0.1527777777777778,0.017361111111111112,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,14,176,666,1958,107,0.0,0,1,106,108,0.03784544120678575,4,3,0,7,0,1,0,0.20588235294117646,0,163,0,4,1,0,168,159,0.06737521495996121,22,1,1,0,1802,2264,6,1786,close
1973,com/google/code/morphia/mapping,com/google/code/morphia/mapping/Mapper.java,681,true,14,38,1937,1,0,203,5,97,0.22721268163804492,528,122,0.23106060606060605,1.0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,5,CORRECTNESS,0.003745318352059925,HE_USE_OF_UNHASHABLE_CLASS,3,2,1,0.1527777777777778,0.017361111111111112,0.003472222222222222,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,26,214,702,1996,107,0.0,0,1,106,108,0.03784544120678575,4,3,0,7,0,1,0,0.20588235294117646,0,163,0,4,1,0,168,159,0.06737521495996121,22,1,1,0,1802,2264,6,1786,close
1973,com/google/code/morphia/mapping,com/google/code/morphia/mapping/Mapper.java,681,true,11,38,1937,1,0,203,2,97,0.570673712021136,528,122,0.23106060606060605,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,5,STYLE,0.026217228464419477,REC_CATCH_EXCEPTION,20,3,1,0.1527777777777778,0.017361111111111112,0.003472222222222222,-1.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,74,427,891,2209,107,0.0,0,1,106,108,0.03784544120678575,4,3,0,7,0,1,0,0.20588235294117646,0,163,0,4,1,0,168,159,0.06737521495996121,22,1,1,1,1802,2264,6,1786,close
1973,com/google/code/morphia/mapping,com/google/code/morphia/mapping/Mapper.java,681,true,26,38,1937,1,0,203,7,97,0.332892998678996,528,122,0.23106060606060605,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,5,STYLE,0.026217228464419477,REC_CATCH_EXCEPTION,20,3,2,0.1527777777777778,0.017361111111111112,0.006944444444444444,-1.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,74,427,891,2209,107,0.0,0,1,106,108,0.03784544120678575,4,3,0,7,0,1,0,0.20588235294117646,0,163,0,4,1,0,168,159,0.06737521495996121,22,1,1,1,1802,2264,6,1786,close
1990,com/google/code/morphia/mapping,com/google/code/morphia/mapping/ReferenceMapper.java,699,true,23,14,1937,3,0,203,7,97,0.3112391930835735,289,11,0.03806228373702422,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,3,STYLE,0.02247191011235955,BC_UNCONFIRMED_CAST,20,3,1,0.1527777777777778,0.010416666666666666,0.003472222222222222,-1.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,26,382,849,2164,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,40,1,1,0,1820,2264,6,1786,close
1990,com/google/code/morphia/mapping,com/google/code/morphia/mapping/ReferenceMapper.java,699,true,52,14,1937,3,0,203,19,97,0.590778097982709,289,11,0.03806228373702422,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,3,STYLE,0.00749063670411985,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,20,3,1,0.1527777777777778,0.010416666666666666,0.003472222222222222,-1.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,26,382,849,2164,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,40,1,1,0,1820,2264,6,1786,close
1990,com/google/code/morphia/mapping,com/google/code/morphia/mapping/ReferenceMapper.java,699,true,0,14,1937,3,0,203,1,97,0.9394812680115274,289,11,0.03806228373702422,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,3,STYLE,0.02247191011235955,BC_UNCONFIRMED_CAST,20,3,1,0.1527777777777778,0.010416666666666666,0.003472222222222222,0.0,0.0,0.0,0.06666666666666667,0.04111111111111112,-1.0,0.0,0.02857142857142857,0.04111111111111112,-1.0,-1.0,26,382,849,2164,107,0.0,0,1,106,108,0.03784544120678575,0,0,0,0,0,0,0,0.0,0,163,0,4,1,0,168,159,0.06737521495996121,40,1,1,0,1820,2264,6,1786,close
