canonical_id,F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-Object,F16-NA,F16-ExecRow,F16-void,F16-GroupFetchScanController,F16-int,F16-ScanController,F16-URL,F16-Properties,F16-boolean,F16-CostEstimate,F16-String,F16-InputStream,F16-SQLException,F16-TupleDescriptor,F16-Void,F16-ClientXAConnection,F16-Connection,F16-Object[],F3-NA,F3-int[],F3-getContextManager(),F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-SQLWarning,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-DataValueDescriptor,F3-Connection,F7-|,F7--,F7-/,F7-++,F7---,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-int[],F12-SQLException,F12-LocalizedOutput,F12-String[],F12-Agent,F12-byte[],F12-String,F12-Section,F12-Connection,F12-InputStream,F12-Hashtable,F12-ConnectionEnv,F12-ProductLevel,F12-PrintStream,F12-TypeDescriptor,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-SystemProcedures,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-Runtime,F2-Integer,F2-StringBuffer,F2-Properties,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-NA,F6-org.apache.derby.impl.tools.ij.ijResultSetResult,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-java.util.Vector,F6-java.util.Properties,F6-java.io.FileInputStream,F6-org.apache.derby.impl.sql.depend.BasicDependency,F6-java.io.PrintWriter,F6-org.apache.derby.client.net.ClientXAConnection,F6-org.apache.derby.impl.store.access.RAMTransaction,F6-java.lang.Integer,F6-java.io.FileReader,F6-CharacterStreamDescriptor.Builder,F6-java.io.File,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-prepareStatement,F1-jj_consume_token,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-getNode,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-isXAConnection_,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-internalReader,F9-user,F9-columnBitMap,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-Pkgnamcsn,F4-boolean,F4-InputStream,F4-long,F4-SQLWarning,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-QualifiedIdentifier,F4-int,F4-String,F4-DataValueDescriptor[],F4-SQLException,F8-Connection,F8-CatalogRowFactory,F8-PermDescriptor,F8-DDColumnDependableFinder,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-EmbeddedSimpleDataSource,F8-ControlRow,F8-IndexDescriptorImpl,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-mtTime,F8-ClientBaseDataSource,F8-PredicateWrapper,F8-ColumnMapping,F8-NA,F8-ByteArray,F8-ijRowResult,F11-agent_,F11-savepointName_,F11-ignoreWebLogic,F11-skipJava,F11-scanned,F11-NA,F11-read,F11-section_,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-vendorCode,F11-kind,F11-connection_,F11-used,F11-binaryStream_,F11-currentConnEnv,F11-columnWidths,F11-asciiStream_,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-tmnk@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13,pattern_14,pattern_15,pattern_16,pattern_17,pattern_18,pattern_19,category
derby-B-1120,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,3064,true,5,297,8491,2,0,655,1,52,0.6305595905097876,8603,4162,0.483784726258282,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,41,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.03903281519861831,0.014162348877374784,3.454231433506045E-4,-1.0,0.09570957095709572,0.0022192115124180607,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.68,-0.3877551020408163,85,2315,1578,3480,124,0.09599813142323264,0,30,94,154,0.004705215118417475,116,29,0,145,29,87,116,0.09599813142323264,145,124,0,30,0,87,154,94,0.004705215118417475,16,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1179,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1131,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,3064,true,22,297,8491,2,12,655,6,52,0.10347928339212838,8603,4162,0.483784726258282,0.6363636363636364,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,41,STYLE,0.0202854996243426,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,18,2,1,0.03903281519861831,0.014162348877374784,3.454231433506045E-4,0.0,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.68,-0.3877551020408163,24,521,362,1686,124,0.09599813142323264,0,30,94,154,0.004705215118417475,116,29,0,145,29,87,116,0.09599813142323264,145,124,0,30,0,87,154,94,0.004705215118417475,16,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1179,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1132,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/DataDictionaryImpl.java,3064,true,29,297,8491,2,0,655,11,52,0.44628899495054297,8603,4162,0.483784726258282,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,41,STYLE,0.0236664162283997,SF_SWITCH_NO_DEFAULT,19,2,2,0.03903281519861831,0.014162348877374784,6.90846286701209E-4,-0.3333333333333333,0.0,0.0,0.06260032102728733,0.08480126588811351,-1.0,0.0,0.027936962750716332,0.08480126588811351,-0.68,-0.3877551020408163,192,6969,3064,8134,124,0.09599813142323264,0,30,94,154,0.004705215118417475,116,29,0,145,29,87,116,0.09599813142323264,145,124,0,30,0,87,154,94,0.004705215118417475,16,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1179,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1198,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTRIGGERSRowFactory.java,3064,true,63,5,8491,1,0,655,2,52,0.3525773195876289,317,91,0.2870662460567823,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,STYLE,0.0439519158527423,BC_UNCONFIRMED_CAST,17,2,1,0.03903281519861831,6.90846286701209E-4,3.454231433506045E-4,-1.0,0.02608695652173913,6.514468518249237E-4,0.06260032102728733,0.08480126588811351,-0.9478260869565217,0.0,0.027936962750716332,0.08480126588811351,-0.68,-1.0,15,6969,3064,8134,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1464,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2627,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
derby-B-1199,8134,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSTRIGGERSRowFactory.java,3064,true,80,5,8491,1,0,655,9,52,0.622680412371134,317,91,0.2870662460567823,1.0,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,STYLE,0.10067618332081142,DLS_DEAD_LOCAL_STORE,17,2,1,0.03903281519861831,6.90846286701209E-4,3.454231433506045E-4,-1.0,0.09570957095709572,0.0022192115124180607,0.06260032102728733,0.08480126588811351,-0.8085808580858086,0.0,0.027936962750716332,0.08480126588811351,-0.68,-1.0,15,6969,3064,8134,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1464,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2627,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1204,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementDescriptor.java,1348,true,16,5,8491,1,8,655,1,52,0.5384615384615384,118,8,0.06779661016949153,0.5625,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,1,0.03903281519861831,3.454231433506045E-4,3.454231433506045E-4,-1.0,0.007874015748031496,8.68001736003472E-4,0.007434944237918215,4.9971618126111155E-5,-0.984251968503937,0.0,7.163323782234957E-4,4.9971618126111155E-5,-0.68,-1.0,2,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2360,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1205,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1348,true,13,5,8491,1,8,655,1,52,0.5071428571428571,117,7,0.05982905982905983,0.6923076923076923,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.03903281519861831,0.001381692573402418,0.001381692573402418,-1.0,0.007874015748031496,8.68001736003472E-4,0.007434944237918215,4.9971618126111155E-5,-0.984251968503937,0.0,7.163323782234957E-4,4.9971618126111155E-5,-0.68,-1.0,1,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1206,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1348,true,13,5,8491,1,8,655,1,52,0.5214285714285715,117,7,0.05982905982905983,0.8461538461538461,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.03903281519861831,0.001381692573402418,0.001381692573402418,-1.0,0.007874015748031496,8.68001736003472E-4,0.007434944237918215,4.9971618126111155E-5,-0.984251968503937,0.0,7.163323782234957E-4,4.9971618126111155E-5,-0.68,-1.0,1,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1207,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1348,true,13,5,8491,1,8,655,1,52,0.5142857142857142,117,7,0.05982905982905983,0.7692307692307693,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.03903281519861831,0.001381692573402418,0.001381692573402418,-1.0,0.007874015748031496,8.68001736003472E-4,0.007434944237918215,4.9971618126111155E-5,-0.984251968503937,0.0,7.163323782234957E-4,4.9971618126111155E-5,-0.68,-1.0,1,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1208,3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1348,true,13,5,8491,1,8,655,1,52,0.5285714285714286,117,7,0.05982905982905983,0.9230769230769231,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04770848985725019,EI_EXPOSE_REP2,18,2,4,0.03903281519861831,0.001381692573402418,0.001381692573402418,-1.0,0.007874015748031496,8.68001736003472E-4,0.007434944237918215,4.9971618126111155E-5,-0.984251968503937,0.0,7.163323782234957E-4,4.9971618126111155E-5,-0.68,-1.0,1,1999,1348,3164,124,0.0,0,30,94,154,0.004705215118417475,0,0,0,0,0,0,0,0.0,0,124,0,30,0,0,154,94,0.004705215118417475,1380,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,16,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,close
derby-B-1216,8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AlterTableNode.java,3064,true,3,14,56152,1,0,4497,1,235,0.8,323,198,0.6130030959752322,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,3,STYLE,0.03831705484598046,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.11122625215889465,0.0010362694300518134,3.454231433506045E-4,-1.0,0.07547169811320754,0.0017891210486440105,0.06260032102728733,0.08480126588811351,-0.8490566037735849,0.0,0.027936962750716332,0.08480126588811351,-0.9239130434782609,-1.0,31,6969,3064,8134,610,0.0,189,443,167,1242,0.021409778878493668,0,0,0,0,0,0,0,0.0,0,475,0,315,142,0,932,160,0.014748290613587935,300,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1463,8135,5,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,open
